text,label
"Japan will be unable to escape stronger denunciation and more serious isolation from the world, if it continues to seek only its own profit and create stumbling blocks, and does not do what it is supposed to do to prevent the global warming and seek environmental preservation.",1
"At Goodwill, it is the hard work of staff and those who benefit from our services that produces the kind of inspiring results I see every day: A Goodwill staff member addresses a group of welfare recipients: ""You can earn the money to support yourself and your family,"" she says.",0
"A 39-year-old life-long, practicing Muslim, the soft-spoken Bangladesh immigrant is navigating uncharted waters and juggling complicated loyalties -- all while managing an international spotlight he has never experienced before.",0
"Western governments are lining up to condemn the Mugabe government, while the African bloc appears to have opted for solidarity in support of Mugabe.",0
"Either the absence of democracy in Africa is no longer any more of a problem for Europe than the lack of development, or it is time to get serious about ""good governance"" as a condition for aid.",1
"""This is an unpredictable, anarchical situation.",1
The real secret of the ballot box will never be revealed.,1
"A senior government official said: ""I sympathize with those who want change in the presidential elections but judging by the groundwork that ZANU PF is doing to deal with the opposition, I am afraid to say that I don't see that change coming.""",1
MVR Deputy Pedro Carreno went even further and established a direct relation between the concerns voiced by the Secretary of State and the disclosure of a video that presumably confirms relations between the Venezuelan Government and the Colombian rebel groups.,1
"""Over the long term, we have to look at how terrorism manifests itself and have an international convention where terrorism is properly defined and where it is considered as a crime against humanity so there can be a proper tribunal.""",1
"The continued US ambiguity in using the title of prisoners, and specifically prisoners of war or ""illegitimate"" combatants, and the possibility of trying them in private and closed martial court, do not help the United States maintain international sympathy with its war.",1
I think that is why I welcomed doing a book--it gives one the ability to use so much of what is left on the cutting room floor of daily journalism.,0
Even more worrying is the possibility that a space station could be transformed into a military base and pose a threat to Indonesia's national sovereignty.,1
"AOL would never have existed if it had been founded here, I am sure, since its employees would have been mocked into obscurity by the digerati.",1
